time,price
2019-01-02 08:15:00+00:00,1.14521
2019-01-02 08:20:00+00:00,1.14506
2019-01-02 08:25:00+00:00,1.14533
2019-01-02 08:30:00+00:00,1.143195
2019-01-02 08:35:00+00:00,1.143865
2019-01-02 08:40:00+00:00,1.144165
2019-01-02 08:45:00+00:00,1.1440350000000001
2019-01-02 08:50:00+00:00,1.1444299999999998
2019-01-02 08:55:00+00:00,1.1448450000000001
2019-01-02 09:00:00+00:00,1.1440299999999999
2019-01-02 09:05:00+00:00,1.144095
2019-01-02 09:10:00+00:00,1.144455
2019-01-02 09:15:00+00:00,1.144595
2019-01-02 09:20:00+00:00,1.1438899999999999
2019-01-02 09:25:00+00:00,1.1437599999999999
2019-01-02 09:30:00+00:00,1.14379
2019-01-02 09:35:00+00:00,1.1432799999999999
2019-01-02 09:40:00+00:00,1.142765
2019-01-02 09:45:00+00:00,1.14291
2019-01-02 09:50:00+00:00,1.14298
2019-01-02 09:55:00+00:00,1.14341
2019-01-02 10:00:00+00:00,1.14341
2019-01-02 10:05:00+00:00,1.14353
2019-01-02 10:10:00+00:00,1.14362
2019-01-02 10:15:00+00:00,1.143595
2019-01-02 10:20:00+00:00,1.14364
2019-01-02 10:25:00+00:00,1.14374
2019-01-02 10:30:00+00:00,1.143925
2019-01-02 10:35:00+00:00,1.143775
2019-01-02 10:40:00+00:00,1.143855
2019-01-02 10:45:00+00:00,1.143795
2019-01-02 10:50:00+00:00,1.143805
2019-01-02 10:55:00+00:00,1.14371
2019-01-02 11:00:00+00:00,1.14375
2019-01-02 11:05:00+00:00,1.14297
2019-01-02 11:10:00+00:00,1.142585
2019-01-02 11:15:00+00:00,1.14294
2019-01-02 11:20:00+00:00,1.143225
2019-01-02 11:25:00+00:00,1.143345
2019-01-02 11:30:00+00:00,1.14356
2019-01-02 11:35:00+00:00,1.143685
2019-01-02 11:40:00+00:00,1.14345
2019-01-02 11:45:00+00:00,1.1436600000000001
2019-01-02 11:50:00+00:00,1.143645
2019-01-02 11:55:00+00:00,1.143365
2019-01-02 12:00:00+00:00,1.1428449999999999
2019-01-02 12:05:00+00:00,1.14278
2019-01-02 12:10:00+00:00,1.14293
2019-01-02 12:15:00+00:00,1.141835
2019-01-02 12:20:00+00:00,1.141255
2019-01-02 12:25:00+00:00,1.14031
2019-01-02 12:30:00+00:00,1.14046
2019-01-02 12:35:00+00:00,1.14082
2019-01-02 12:40:00+00:00,1.140755
2019-01-02 12:45:00+00:00,1.140815
2019-01-02 12:50:00+00:00,1.140755
2019-01-02 12:55:00+00:00,1.14051
2019-01-02 13:00:00+00:00,1.140405
2019-01-02 13:05:00+00:00,1.139985
2019-01-02 13:10:00+00:00,1.13973
2019-01-02 13:15:00+00:00,1.14029
2019-01-02 13:20:00+00:00,1.139505
2019-01-02 13:25:00+00:00,1.13816
2019-01-02 13:30:00+00:00,1.138605
2019-01-02 13:35:00+00:00,1.1384050000000001
2019-01-02 13:40:00+00:00,1.1381649999999999
2019-01-02 13:45:00+00:00,1.13716
2019-01-02 13:50:00+00:00,1.1372550000000001
2019-01-02 13:55:00+00:00,1.13718
2019-01-02 14:00:00+00:00,1.13741
2019-01-02 14:05:00+00:00,1.1373199999999999
2019-01-02 14:10:00+00:00,1.137385
2019-01-02 14:15:00+00:00,1.137035
2019-01-02 14:20:00+00:00,1.137005
2019-01-02 14:25:00+00:00,1.1368399999999999
2019-01-02 14:30:00+00:00,1.136975
2019-01-02 14:35:00+00:00,1.13679
2019-01-02 14:40:00+00:00,1.136685
2019-01-02 14:45:00+00:00,1.137195
2019-01-02 14:50:00+00:00,1.136545
2019-01-02 14:55:00+00:00,1.136075
2019-01-02 15:00:00+00:00,1.136545
2019-01-02 15:05:00+00:00,1.13659
2019-01-02 15:10:00+00:00,1.13687
2019-01-02 15:15:00+00:00,1.13632
2019-01-02 15:20:00+00:00,1.135295
2019-01-02 15:25:00+00:00,1.135745
2019-01-02 15:30:00+00:00,1.135465
2019-01-02 15:35:00+00:00,1.134555
2019-01-02 15:40:00+00:00,1.13518
2019-01-02 15:45:00+00:00,1.1354199999999999
2019-01-02 15:50:00+00:00,1.135295
2019-01-02 15:55:00+00:00,1.13538
2019-01-02 16:00:00+00:00,1.13575
2019-01-02 16:05:00+00:00,1.13571
2019-01-02 16:10:00+00:00,1.135915
2019-01-02 16:15:00+00:00,1.13571
2019-01-02 16:20:00+00:00,1.13581
2019-01-02 16:25:00+00:00,1.1354899999999999
2019-01-02 16:30:00+00:00,1.13545
2019-01-02 16:35:00+00:00,1.135155
2019-01-02 16:40:00+00:00,1.135075
2019-01-02 16:45:00+00:00,1.135445
2019-01-02 16:50:00+00:00,1.13574
2019-01-02 16:55:00+00:00,1.135645
2019-01-02 17:00:00+00:00,1.135475
2019-01-02 17:05:00+00:00,1.13526
2019-01-02 17:10:00+00:00,1.134995
2019-01-02 17:15:00+00:00,1.134565
2019-01-02 17:20:00+00:00,1.134405
2019-01-02 17:25:00+00:00,1.134715
2019-01-02 17:30:00+00:00,1.13491
2019-01-02 17:35:00+00:00,1.13434
2019-01-02 17:40:00+00:00,1.13366
2019-01-02 17:45:00+00:00,1.13335
2019-01-02 17:50:00+00:00,1.1334
2019-01-02 17:55:00+00:00,1.13353
2019-01-02 18:00:00+00:00,1.1332550000000001
2019-01-02 18:05:00+00:00,1.133055
2019-01-02 18:10:00+00:00,1.13306
2019-01-02 18:15:00+00:00,1.13328
2019-01-02 18:20:00+00:00,1.133
2019-01-02 18:25:00+00:00,1.133025
2019-01-02 18:30:00+00:00,1.13289
2019-01-02 18:35:00+00:00,1.1327850000000002
2019-01-02 18:40:00+00:00,1.13278
2019-01-02 18:45:00+00:00,1.13304
2019-01-02 18:50:00+00:00,1.13302
2019-01-02 18:55:00+00:00,1.132805
2019-01-02 19:00:00+00:00,1.132815
2019-01-02 19:05:00+00:00,1.13316
2019-01-02 19:10:00+00:00,1.133125
2019-01-02 19:15:00+00:00,1.133225
2019-01-02 19:20:00+00:00,1.13307
2019-01-02 19:25:00+00:00,1.133735
2019-01-02 19:30:00+00:00,1.13374
2019-01-02 19:35:00+00:00,1.133715
2019-01-02 19:40:00+00:00,1.13382
2019-01-02 19:45:00+00:00,1.133925
2019-01-02 19:50:00+00:00,1.1341350000000001
2019-01-02 19:55:00+00:00,1.134375
2019-01-02 20:00:00+00:00,1.134305
2019-01-02 20:05:00+00:00,1.1342750000000001
2019-01-02 20:10:00+00:00,1.13413
2019-01-02 20:15:00+00:00,1.13433
2019-01-02 20:20:00+00:00,1.134545
2019-01-02 20:25:00+00:00,1.134545
2019-01-02 20:30:00+00:00,1.134595
2019-01-02 20:35:00+00:00,1.13473
2019-01-02 20:40:00+00:00,1.13459
2019-01-02 20:45:00+00:00,1.13475
2019-01-02 20:50:00+00:00,1.1345049999999999
2019-01-02 20:55:00+00:00,1.134585
2019-01-02 21:00:00+00:00,1.1341700000000001
2019-01-02 21:05:00+00:00,1.134465
2019-01-02 21:10:00+00:00,1.134375
2019-01-02 21:15:00+00:00,1.134105
2019-01-02 21:20:00+00:00,1.13434
2019-01-02 21:25:00+00:00,1.134195
2019-01-02 21:30:00+00:00,1.1347399999999999
2019-01-02 21:35:00+00:00,1.134635
2019-01-02 21:40:00+00:00,1.13452
2019-01-02 21:45:00+00:00,1.13463
2019-01-02 21:50:00+00:00,1.134365
2019-01-02 21:55:00+00:00,1.13447
2019-01-02 22:00:00+00:00,1.1344500000000002
2019-01-02 22:05:00+00:00,1.1344349999999999
2019-01-02 22:10:00+00:00,1.134305
2019-01-02 22:15:00+00:00,1.134625
2019-01-02 22:20:00+00:00,1.1338300000000001
2019-01-02 22:25:00+00:00,1.1335199999999999
2019-01-02 22:30:00+00:00,1.1330749999999998
2019-01-02 22:35:00+00:00,1.13192
2019-01-02 22:40:00+00:00,1.13259
2019-01-02 22:45:00+00:00,1.13303
2019-01-02 23:00:00+00:00,1.1347800000000001
2019-01-02 23:05:00+00:00,1.135015
2019-01-02 23:10:00+00:00,1.13459
2019-01-02 23:15:00+00:00,1.133395
2019-01-02 23:20:00+00:00,1.134195
2019-01-02 23:25:00+00:00,1.13402
2019-01-02 23:30:00+00:00,1.134105
2019-01-02 23:35:00+00:00,1.13321
2019-01-02 23:40:00+00:00,1.133465
2019-01-02 23:45:00+00:00,1.132525
2019-01-02 23:50:00+00:00,1.1314250000000001
2019-01-02 23:55:00+00:00,1.13125
2019-01-03 00:00:00+00:00,1.132815
2019-01-03 00:05:00+00:00,1.133205
2019-01-03 00:10:00+00:00,1.133705
2019-01-03 00:15:00+00:00,1.133775
2019-01-03 00:20:00+00:00,1.13403
2019-01-03 00:25:00+00:00,1.134185
2019-01-03 00:30:00+00:00,1.134175
2019-01-03 00:35:00+00:00,1.1339549999999998
2019-01-03 00:40:00+00:00,1.1339299999999999
2019-01-03 00:45:00+00:00,1.134405
2019-01-03 00:50:00+00:00,1.1345100000000001
2019-01-03 00:55:00+00:00,1.133985
2019-01-03 01:00:00+00:00,1.1341999999999999
2019-01-03 01:05:00+00:00,1.1344699999999999
2019-01-03 01:10:00+00:00,1.13471
2019-01-03 01:15:00+00:00,1.1347
2019-01-03 01:20:00+00:00,1.134525
2019-01-03 01:25:00+00:00,1.1348150000000001
2019-01-03 01:30:00+00:00,1.135135
2019-01-03 01:35:00+00:00,1.1348
2019-01-03 01:40:00+00:00,1.13476
2019-01-03 01:45:00+00:00,1.1347049999999999
2019-01-03 01:50:00+00:00,1.135055
2019-01-03 01:55:00+00:00,1.13484
2019-01-03 02:00:00+00:00,1.13497
2019-01-03 02:05:00+00:00,1.13473
2019-01-03 02:10:00+00:00,1.1348099999999999
2019-01-03 02:15:00+00:00,1.134725
2019-01-03 02:20:00+00:00,1.13511
2019-01-03 02:25:00+00:00,1.13551
2019-01-03 02:30:00+00:00,1.1356600000000001
2019-01-03 02:35:00+00:00,1.135845
2019-01-03 02:40:00+00:00,1.135825
2019-01-03 02:45:00+00:00,1.13598
2019-01-03 02:50:00+00:00,1.1359400000000002
2019-01-03 02:55:00+00:00,1.135825
2019-01-03 03:00:00+00:00,1.1357949999999999
2019-01-03 03:05:00+00:00,1.1359400000000002
2019-01-03 03:10:00+00:00,1.136215
2019-01-03 03:15:00+00:00,1.136455
2019-01-03 03:20:00+00:00,1.13654
2019-01-03 03:25:00+00:00,1.1368399999999999
2019-01-03 03:30:00+00:00,1.13694
2019-01-03 03:35:00+00:00,1.13715
2019-01-03 03:40:00+00:00,1.136905
2019-01-03 03:45:00+00:00,1.1365750000000001
2019-01-03 03:50:00+00:00,1.136385
2019-01-03 03:55:00+00:00,1.136505
2019-01-03 04:00:00+00:00,1.13628
2019-01-03 04:05:00+00:00,1.136205
2019-01-03 04:10:00+00:00,1.1363750000000001
2019-01-03 04:15:00+00:00,1.1364800000000002
2019-01-03 04:20:00+00:00,1.13645
2019-01-03 04:25:00+00:00,1.1364
2019-01-03 04:30:00+00:00,1.13646
2019-01-03 04:35:00+00:00,1.13666
2019-01-03 04:40:00+00:00,1.136595
2019-01-03 04:45:00+00:00,1.13653
2019-01-03 04:50:00+00:00,1.136585
2019-01-03 04:55:00+00:00,1.13673
2019-01-03 05:00:00+00:00,1.1368749999999999
2019-01-03 05:05:00+00:00,1.136795
2019-01-03 05:10:00+00:00,1.13674
2019-01-03 05:15:00+00:00,1.136845
2019-01-03 05:20:00+00:00,1.136635
2019-01-03 05:25:00+00:00,1.1362649999999999
2019-01-03 05:30:00+00:00,1.13649
2019-01-03 05:35:00+00:00,1.1362100000000002
2019-01-03 05:40:00+00:00,1.13599
2019-01-03 05:45:00+00:00,1.13584
2019-01-03 05:50:00+00:00,1.135895
2019-01-03 05:55:00+00:00,1.1361050000000001
2019-01-03 06:00:00+00:00,1.136085
2019-01-03 06:05:00+00:00,1.1356549999999999
2019-01-03 06:10:00+00:00,1.13592
2019-01-03 06:15:00+00:00,1.1357949999999999
2019-01-03 06:20:00+00:00,1.136275
2019-01-03 06:25:00+00:00,1.136415
2019-01-03 06:30:00+00:00,1.136555
2019-01-03 06:35:00+00:00,1.13662
2019-01-03 06:40:00+00:00,1.13676
2019-01-03 06:45:00+00:00,1.13656
2019-01-03 06:50:00+00:00,1.13735
2019-01-03 06:55:00+00:00,1.137245
2019-01-03 07:00:00+00:00,1.1374
2019-01-03 07:05:00+00:00,1.137085
2019-01-03 07:10:00+00:00,1.136825
2019-01-03 07:15:00+00:00,1.1368800000000001
2019-01-03 07:20:00+00:00,1.136955
2019-01-03 07:25:00+00:00,1.13724
2019-01-03 07:30:00+00:00,1.13727
2019-01-03 07:35:00+00:00,1.1372149999999999
2019-01-03 07:40:00+00:00,1.13728
2019-01-03 07:45:00+00:00,1.13704
2019-01-03 07:50:00+00:00,1.136435
2019-01-03 07:55:00+00:00,1.136965
2019-01-03 08:00:00+00:00,1.136395
2019-01-03 08:05:00+00:00,1.1362
2019-01-03 08:10:00+00:00,1.135845
2019-01-03 08:15:00+00:00,1.13659
2019-01-03 08:20:00+00:00,1.1373
2019-01-03 08:25:00+00:00,1.13782
2019-01-03 08:30:00+00:00,1.137295
2019-01-03 08:35:00+00:00,1.1375250000000001
2019-01-03 08:40:00+00:00,1.13789
2019-01-03 08:45:00+00:00,1.138125
2019-01-03 08:50:00+00:00,1.137835
2019-01-03 08:55:00+00:00,1.138
2019-01-03 09:00:00+00:00,1.137945
2019-01-03 09:05:00+00:00,1.137615
2019-01-03 09:10:00+00:00,1.13804
2019-01-03 09:15:00+00:00,1.1375899999999999
2019-01-03 09:20:00+00:00,1.1381000000000001
2019-01-03 09:25:00+00:00,1.13789
2019-01-03 09:30:00+00:00,1.13774
2019-01-03 09:35:00+00:00,1.137755
2019-01-03 09:40:00+00:00,1.1382349999999999
2019-01-03 09:45:00+00:00,1.1381000000000001
2019-01-03 09:50:00+00:00,1.13765
2019-01-03 09:55:00+00:00,1.137585
2019-01-03 10:00:00+00:00,1.1375899999999999
2019-01-03 10:05:00+00:00,1.1367500000000001
2019-01-03 10:10:00+00:00,1.1369799999999999
2019-01-03 10:15:00+00:00,1.136935
2019-01-03 10:20:00+00:00,1.13696
2019-01-03 10:25:00+00:00,1.137115
2019-01-03 10:30:00+00:00,1.1364
2019-01-03 10:35:00+00:00,1.13711
2019-01-03 10:40:00+00:00,1.13699
2019-01-03 10:45:00+00:00,1.13719
2019-01-03 10:50:00+00:00,1.136855
2019-01-03 10:55:00+00:00,1.13686
2019-01-03 11:00:00+00:00,1.136585
2019-01-03 11:05:00+00:00,1.13545
2019-01-03 11:10:00+00:00,1.135655
2019-01-03 11:15:00+00:00,1.135985
2019-01-03 11:20:00+00:00,1.13536
2019-01-03 11:25:00+00:00,1.13547
2019-01-03 11:30:00+00:00,1.135855
2019-01-03 11:35:00+00:00,1.13556
2019-01-03 11:40:00+00:00,1.134985
2019-01-03 11:45:00+00:00,1.13432
2019-01-03 11:50:00+00:00,1.134395
2019-01-03 11:55:00+00:00,1.1341649999999999
2019-01-03 12:00:00+00:00,1.134365
2019-01-03 12:05:00+00:00,1.13442
2019-01-03 12:10:00+00:00,1.13437
2019-01-03 12:15:00+00:00,1.1345100000000001
2019-01-03 12:20:00+00:00,1.134895
2019-01-03 12:25:00+00:00,1.1348150000000001
2019-01-03 12:30:00+00:00,1.134885
2019-01-03 12:35:00+00:00,1.135325
2019-01-03 12:40:00+00:00,1.1353499999999999
2019-01-03 12:45:00+00:00,1.134855
2019-01-03 12:50:00+00:00,1.135495
2019-01-03 12:55:00+00:00,1.13436
2019-01-03 13:00:00+00:00,1.134715
2019-01-03 13:05:00+00:00,1.13475
2019-01-03 13:10:00+00:00,1.13483
2019-01-03 13:15:00+00:00,1.134025
2019-01-03 13:20:00+00:00,1.134675
2019-01-03 13:25:00+00:00,1.135065
2019-01-03 13:30:00+00:00,1.13551
2019-01-03 13:35:00+00:00,1.1359
2019-01-03 13:40:00+00:00,1.135735
2019-01-03 13:45:00+00:00,1.1362
2019-01-03 13:50:00+00:00,1.13634
2019-01-03 13:55:00+00:00,1.1365750000000001
2019-01-03 14:00:00+00:00,1.1369150000000001
2019-01-03 14:05:00+00:00,1.1367099999999999
2019-01-03 14:10:00+00:00,1.136845
2019-01-03 14:15:00+00:00,1.137045
2019-01-03 14:20:00+00:00,1.136615
2019-01-03 14:25:00+00:00,1.1366100000000001
2019-01-03 14:30:00+00:00,1.13669
2019-01-03 14:35:00+00:00,1.1367099999999999
2019-01-03 14:40:00+00:00,1.13658
2019-01-03 14:45:00+00:00,1.136505
2019-01-03 14:50:00+00:00,1.136445
2019-01-03 14:55:00+00:00,1.136475
2019-01-03 15:00:00+00:00,1.13964
2019-01-03 15:05:00+00:00,1.139795
2019-01-03 15:10:00+00:00,1.14017
2019-01-03 15:15:00+00:00,1.14038
2019-01-03 15:20:00+00:00,1.13979
2019-01-03 15:25:00+00:00,1.13931
2019-01-03 15:30:00+00:00,1.139745
2019-01-03 15:35:00+00:00,1.13998
2019-01-03 15:40:00+00:00,1.14029
2019-01-03 15:45:00+00:00,1.139815
2019-01-03 15:50:00+00:00,1.13954
2019-01-03 15:55:00+00:00,1.13931
2019-01-03 16:00:00+00:00,1.1391149999999999
2019-01-03 16:05:00+00:00,1.1393849999999999
2019-01-03 16:10:00+00:00,1.139435
2019-01-03 16:15:00+00:00,1.13987
2019-01-03 16:20:00+00:00,1.1404999999999998
2019-01-03 16:25:00+00:00,1.140665
2019-01-03 16:30:00+00:00,1.14031
2019-01-03 16:35:00+00:00,1.1397599999999999
2019-01-03 16:40:00+00:00,1.13931
2019-01-03 16:45:00+00:00,1.139565
2019-01-03 16:50:00+00:00,1.1402299999999999
2019-01-03 16:55:00+00:00,1.139865
2019-01-03 17:00:00+00:00,1.1396899999999999
2019-01-03 17:05:00+00:00,1.14024
2019-01-03 17:10:00+00:00,1.13967
2019-01-03 17:15:00+00:00,1.139895
2019-01-03 17:20:00+00:00,1.140025
2019-01-03 17:25:00+00:00,1.14017
2019-01-03 17:30:00+00:00,1.14035
2019-01-03 17:35:00+00:00,1.140055
2019-01-03 17:40:00+00:00,1.14011
2019-01-03 17:45:00+00:00,1.13984
2019-01-03 17:50:00+00:00,1.13983
2019-01-03 17:55:00+00:00,1.139875
2019-01-03 18:00:00+00:00,1.140175
2019-01-03 18:05:00+00:00,1.14051
2019-01-03 18:10:00+00:00,1.13995
2019-01-03 18:15:00+00:00,1.14034
2019-01-03 18:20:00+00:00,1.140135
2019-01-03 18:25:00+00:00,1.140395
2019-01-03 18:30:00+00:00,1.14055
2019-01-03 18:35:00+00:00,1.139895
2019-01-03 18:40:00+00:00,1.13993
2019-01-03 18:45:00+00:00,1.14018
2019-01-03 18:50:00+00:00,1.140005
2019-01-03 18:55:00+00:00,1.14007
2019-01-03 19:00:00+00:00,1.14028
2019-01-03 19:05:00+00:00,1.14021
2019-01-03 19:10:00+00:00,1.139795
2019-01-03 19:15:00+00:00,1.1400299999999999
2019-01-03 19:20:00+00:00,1.139885
2019-01-03 19:25:00+00:00,1.13986
2019-01-03 19:30:00+00:00,1.13985
2019-01-03 19:35:00+00:00,1.13908
2019-01-03 19:40:00+00:00,1.139005
2019-01-03 19:45:00+00:00,1.1393900000000001
2019-01-03 19:50:00+00:00,1.139265
2019-01-03 19:55:00+00:00,1.1391499999999999
2019-01-03 20:00:00+00:00,1.13956
2019-01-03 20:05:00+00:00,1.139825
2019-01-03 20:10:00+00:00,1.13975
2019-01-03 20:15:00+00:00,1.139825
2019-01-03 20:20:00+00:00,1.13999
2019-01-03 20:25:00+00:00,1.13997
2019-01-03 20:30:00+00:00,1.13972
2019-01-03 20:35:00+00:00,1.139885
2019-01-03 20:40:00+00:00,1.1394950000000001
2019-01-03 20:45:00+00:00,1.13987
2019-01-03 20:50:00+00:00,1.13995
2019-01-03 20:55:00+00:00,1.13984
2019-01-03 21:00:00+00:00,1.13985
2019-01-03 21:05:00+00:00,1.13978
2019-01-03 21:10:00+00:00,1.13979
2019-01-03 21:15:00+00:00,1.139875
2019-01-03 21:20:00+00:00,1.139955
2019-01-03 21:25:00+00:00,1.139935
2019-01-03 21:30:00+00:00,1.13971
2019-01-03 21:35:00+00:00,1.1396549999999999
2019-01-03 21:40:00+00:00,1.13967
2019-01-03 21:45:00+00:00,1.139555
2019-01-03 21:50:00+00:00,1.139415
2019-01-03 21:55:00+00:00,1.139415
2019-01-03 22:00:00+00:00,1.139295
2019-01-03 22:05:00+00:00,1.13923
2019-01-03 22:10:00+00:00,1.139075
2019-01-03 22:15:00+00:00,1.1391499999999999
2019-01-03 22:20:00+00:00,1.13919
2019-01-03 22:25:00+00:00,1.139845
2019-01-03 22:30:00+00:00,1.13929
2019-01-03 22:35:00+00:00,1.139365
2019-01-03 22:40:00+00:00,1.139395
2019-01-03 22:50:00+00:00,1.139345
2019-01-03 22:55:00+00:00,1.139375
2019-01-03 23:00:00+00:00,1.139445
2019-01-03 23:05:00+00:00,1.139345
2019-01-03 23:10:00+00:00,1.139155
2019-01-03 23:15:00+00:00,1.13946
2019-01-03 23:20:00+00:00,1.13936
2019-01-03 23:25:00+00:00,1.13941
2019-01-03 23:30:00+00:00,1.139415
2019-01-03 23:35:00+00:00,1.13963
2019-01-03 23:40:00+00:00,1.13938
2019-01-03 23:45:00+00:00,1.1393499999999999
2019-01-03 23:50:00+00:00,1.139145
2019-01-03 23:55:00+00:00,1.139015
2019-01-04 00:00:00+00:00,1.139065
2019-01-04 00:05:00+00:00,1.13949
2019-01-04 00:10:00+00:00,1.139255
2019-01-04 00:15:00+00:00,1.1394600000000001
2019-01-04 00:20:00+00:00,1.13964
2019-01-04 00:25:00+00:00,1.13972
2019-01-04 00:30:00+00:00,1.1397050000000002
2019-01-04 00:35:00+00:00,1.139845
2019-01-04 00:40:00+00:00,1.140025
2019-01-04 00:45:00+00:00,1.140075
2019-01-04 00:50:00+00:00,1.140175
2019-01-04 00:55:00+00:00,1.14056
2019-01-04 01:00:00+00:00,1.1408049999999998
2019-01-04 01:05:00+00:00,1.1406450000000001
2019-01-04 01:10:00+00:00,1.1404550000000002
2019-01-04 01:15:00+00:00,1.140545
2019-01-04 01:20:00+00:00,1.14067
2019-01-04 01:25:00+00:00,1.140905
